movie,chapter,character,listener,dialog
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,"And all the strawberries, you see?."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Buckbeak,"Come on, Buckbeak. Come on."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,I see no strawberries.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,Over there.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,Where?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,Over there.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,This way.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"Let's get this over, please."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,All right.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"But where is it? I saw the beast, just now. Not a moment ago!"
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,How extraordinary.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Rubeus Hagrid,,Buckbeak.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"Come now, Dumbledore. Someone's obviously released him."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Rubeus Hagrid,Hagrid?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Buckbeak,Buckbeak.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,I don't think the minister's suggesting you had anything to do with this. How could you? You've been with us all the time.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Cornelius Fudge,Albus Dumbledore,"Right. Well, well. We must search the grounds."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Albus Dumbledore,Cornelius Fudge,"Well, search the skies, if you must, minister. Meanwhile, I'd like a nice cup of tea or a large brandy. Oh, executioner, your services are no longer required. Thank you."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Rubeus Hagrid,Albus Dumbledore,"You'll find no small glasses in this house, professor."
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,"Come on. This way. This way, now. Now what?"
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,We save Sirius.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,How?
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,No idea. Look. It's Lupin.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Remus Lupin,,Immobulus!
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,And Snape's coming.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Harry Potter,Hermione Granger,And now we wait.
Harry Potter and the Prisoner of Azkaban,Saving Lives,Hermione Granger,Harry Potter,And now we wait.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,At least someone's enjoying himself.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,Yeah. Hermione?
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,Yeah?
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,"Before, down by the lake, when I was with Sirius... I did see someone. That someone made the dementors go away."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,With a Patronus. I heard Snape telling Dumbledore. According to him... only a really powerful wizard could have conjured it.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,It was my dad. My dad conjured the Patronus.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,"Harry, but your dad's... Dead. I know. I'm just telling you what I saw."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,Here we come.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,You see Sirius talking to me there? He's asking me to come live with him.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,That's great.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,"When we free him, I'll never have to go back to the Dursleys'. It'll just be me and him. We could live in the country... someplace you can see the sky. I think he'll like that after all those years in Azkaban."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,Harry! Run!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,Let's go! What are you doing?
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,Saving your life!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,Thanks. Great! Now he's coming for us.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,"Yeah, I didn't think about that. Run!"
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,That was so scary.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,Poor Professor Lupin's having a really tough night. Sirius! Come on!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,This is horrible.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,Don't worry. My dad will come. He'll conjure the Patronus. Any minute now! Right there! You'll see!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,"Harry, listen to me. No one's coming."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,"Don't worry, he will! He will come! Sirius."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,You're dying... both of you. Harry!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,,Expecto Patronum!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Hermione Granger,"You were right, Hermione. It wasn't my dad I saw earlier. It was me! I saw myself conjuring the Patronus before. I knew I could do it this time because... well, I had already done it. Does that make sense?"
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,No.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,But I don't like flying...!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,,Bombarda!
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Sirius Black,"Harry Potter, Hermione Granger",I'll be forever grateful for this... to both of you.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Sirius Black,I want to go with you.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Sirius Black,Harry Potter,"One day, perhaps. For some time, my life will be too unpredictable. And besides... you're meant to be here."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Sirius Black,But you're innocent.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Sirius Black,Harry Potter,"And you know it. And for now, that will do. I expect you're tired of hearing this... but you look so like your father. Except your eyes. You have..."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Harry Potter,Sirius Black,My mother's eyes.
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Sirius Black,Harry Potter,"It's cruel that I spent so much time with James and Lily, and you so little. But know this: The ones that love us never really leave us. And you can always find them... in here. You really are the brightest witch of your age."
Harry Potter and the Prisoner of Azkaban,"Truly Seen, Truly Free",Hermione Granger,Harry Potter,We have to go.
Harry Potter and the Prisoner of Azkaban,Two Places at Once,Albus Dumbledore,Harry Potter,Well?
Harry Potter and the Prisoner of Azkaban,Two Places at Once,Harry Potter,Albus Dumbledore,He's free. We did it.
Harry Potter and the Prisoner of Azkaban,Two Places at Once,Albus Dumbledore,Harry Potter,Did what? Good night.
Harry Potter and the Prisoner of Azkaban,Two Places at Once,Ron Weasley,"Harry Potter, Hermione Granger",How did you get there? I was talking to you there. And now you're there.
Harry Potter and the Prisoner of Azkaban,Two Places at Once,Hermione Granger,Harry Potter,"What's he talking about, Harry?"
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Harry Potter,"Hermione Granger, Ron Weasley","I don't know. Honestly, Ron. How can somebody be in two places at once?"
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"Hello, Harry. I saw you coming. I've looked worse, believe me."
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Harry Potter,Remus Lupin,You've been sacked.
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"No. No. I resigned, actually."
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Harry Potter,Remus Lupin,Resigned? Why?
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"Well, it seems that somebody let slip the nature of my condition. This time tomorrow, the owls will start arriving and parents will not want... well, someone like me teaching their children."
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Harry Potter,Remus Lupin,But Dumbledore...
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"Dumbledore has already... risked enough on my behalf. Besides, people like me are... Well, let's just say that I'm used to it by now."
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"Why do you look so miserable, Harry?"
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Harry Potter,Remus Lupin,None of it made any difference. Pettigrew escaped.
Harry Potter and the Prisoner of Azkaban,Mischief Managed,Remus Lupin,Harry Potter,"Didn't make any difference? Harry it made all the difference in the world. You have uncovered the truth. You saved an innocent man from a terrible fate. It made a great deal of difference. If I am proud of anything... it is of how much you have learned this year. Now, since I am no longer your teacher... I feel no guilt whatsoever about giving this back to you. So now I'll say goodbye, Harry. I feel sure we'll meet again sometime. Until then... mischief managed."
Harry Potter and the Prisoner of Azkaban,The Firebolt,Ron Weasley,"Neville Longbottom, Seamus Finnigan","Stand back, I said! Or I'll take it upstairs if you don't settle."
Harry Potter and the Prisoner of Azkaban,The Firebolt,Neville Longbottom,Harry Potter,Harry. Wherever did you get it?
Harry Potter and the Prisoner of Azkaban,The Firebolt,Seamus Finnigan,Harry Potter,"Can I have a go, Harry? After you, of course."
Harry Potter and the Prisoner of Azkaban,The Firebolt,Harry Potter,Seamus Finnigan,What are you talking about?
Harry Potter and the Prisoner of Azkaban,The Firebolt,Ron Weasley,Harry Potter,"Quiet. Let the man through. I didn't mean to open it, Harry. It was badly wrapped. They made me do it."
Harry Potter and the Prisoner of Azkaban,The Firebolt,Fred Weasley,Ron Weasley,Did not.
Harry Potter and the Prisoner of Azkaban,The Firebolt,George Weasley,Ron Weasley,Did not.
Harry Potter and the Prisoner of Azkaban,The Firebolt,Students,,It's a Firebolt. It's the fastest broom in the world.
Harry Potter and the Prisoner of Azkaban,The Firebolt,Harry Potter,,For me? But who sent it?
Harry Potter and the Prisoner of Azkaban,The Firebolt,Ron Weasley,Harry Potter,No one knows.
Harry Potter and the Prisoner of Azkaban,The Firebolt,Hermione Granger,Harry Potter,This came with it.
Harry Potter and the Prisoner of Azkaban,The Firebolt,Neville Longbottom,Harry Potter,"Go on, Harry!"
Harry Potter and the Prisoner of Azkaban,The Firebolt,Seamus Finnigan,Harry Potter,"Yeah, let's see."
Harry Potter and the Prisoner of Azkaban,The Firebolt,Hermione Granger,Harry Potter,"How fast is it, Harry?"
