movie,chapter,character,listener,dialog
Harry Potter and the Half-Blood Prince,Liquid Luck,Horace Slughorn,Rubeus Hagrid,"Farewell, Aragog, king of arachnids.  Though your body will decay, your spirit lingers on in the quiet, web-spun places of your Forest home.  May your many-eyed descendents ever flourish and your human friends find solace for the loss they have sustained."
Harry Potter and the Half-Blood Prince,Liquid Luck,Rubeus Hagrid,Horace Slughorn,Tha' was... tha' was... beautiful.
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"And Odo the hero, they bore him back home..."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Rubeus Hagrid,Horace Slughorn,"To the place he'd known as a lad, They laid him to rest with his hat inside out and his wand snapped in two, which was sad..."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Rubeus Hagrid,Horace Slughorn,"I had 'im from an egg, yeh know. Tiny little thing he was when he hatched.  No bigger'n a Pekinese."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,Sweet.  I once had a fish. Francis.  Lovely little thing. One day I came downstairs and he'd vanished.  Poof.
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Rubeus Hagrid,Horace Slughorn,Tha's odd.
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"Isn't it?  That's life, I suppose. One goes along and then... poof."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"That's never unicorn hair, Hagrid?"
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"Hagrid looks up, reels a bit.  Nods."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"But my dear chap, do you know how much that's worth?"
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Rubeus Hagrid,Horace Slughorn,No idea... no idea at all...
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"It was a student who gave me Francis.  One spring afternoon I discovered a bowl upon my desk with a few inches of clear water. There was a flower petal floating upon the surface.  As I watched, the petal sank, but just before it touched bottom... it transformed. Into a wee fish.  It was beautiful magic, wondrous to behold.  The petal had come from a lily."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,"Your mother.  The day I came downstairs, the day I found the bowl empty... was the day she..."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Rubeus Hagrid,I know what you want.  But I can't give it to you.  It will ruin me...
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,Do you know why I survived?  The night I got this.
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,Because of her.  Because she sacrificed herself.  Because she refused to step aside.  Because her love was more powerful than Voldemort.
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Harry Potter,Please don't say his --
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,"I'm not afraid of the name, Professor.  And I'm not afraid of him.  And you shouldn't be either. She didn't just die for me that night.  She died for you too.  She died for everyone who's ever woken in the middle of the night afraid a Death Eater waited on their doorstep."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,"Professor.  I'm going to tell you something, something others have only guessed at.  It's true.  I am the Chosen One."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,"Only I can kill him.  But in order to do so, I need to know what Tom Riddle asked you that night in your office all those years ago. And I need to know what you told him."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Harry Potter,Horace Slughorn,"Be brave, Professor.  Be brave like my mother.  Otherwise you disgrace her.  Otherwise she died for nothing.  Otherwise, the bowl remains empty forever."
Harry Potter and the Half-Blood Prince,After Aragog's Burial,Horace Slughorn,Harry Potter,Don't think too badly of me once you've seen it.  You don't know what he was like... even then.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Horace Slughorn,How is he?  Horace?
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Sir, is it true that Professor Merrythought is retiring?"
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Now, Tom, I couldn't tell you if I knew, could I?  I must say, m'boy, I'd like to know where you get your information.  More knowledgable than half the staff, you are. By the way, thank you for the pineapple -- you're quite right, it is my favorite -- how is it you knew?"
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,Intuition.
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Good gracious, is it that time already?  Off you go, boys, or Professor Dippett will have us all in detention.  Lestrange, Avery, don't forget your essays..."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Look sharp, Tom.  You don't want to be caught out of bed after hours..."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,I know a secret shortcut or two.
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Yes, I imagine you do.  Something on your mind, Tom?"
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Yes, sir.  I couldn't think of anyone else to go to.  The other Professors, well, they're not like you.  They might... misunderstand."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,Go on.
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic and I thought perhaps you could illuminate me.  It's called, as I understand it... a Horcrux."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,Excuse me?
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,Horcrux.  I came across the term while reading and I didn't fully understand it.
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"I'm not sure what you were reading, Tom, but that's very Dark stuff, very Dark indeed."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Yes, sir.  Which is why I came to you.  I mean no disrespect to the rest of the staff, but I thought if anyone could tell me... it would be you."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,A Horcrux is an object in which a person has concealed part of their soul.
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Yes, I thought it might be something like that.  But I don't understand how that works, sir."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"One splits one's soul and hides part of it in an object.  By doing so, you are protected should you be attacked and your body destroyed."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,Protected?
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"That part of your soul that was hidden, lives on.  In other words, you cannot die."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"How does one split his soul, sir?"
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"I think you can guess the answer to that, Tom."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,Murder.
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Yes.  Killing rips the soul apart. It is a violation against nature. After, one is never the same."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Out of curiosity, sir -- can you only split your soul once?  For instance, isn't seven the most powerfully magical number --"
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"Seven!  Merlin's beard, Tom! Isn't it bad enough to think of killing one person?  To rip the soul into seven pieces..."
Harry Potter and the Half-Blood Prince,Horcruxes,Horace Slughorn,Tom Riddle,"This is all hypothetical, isn't it, Tom?  All academic..."
Harry Potter and the Half-Blood Prince,Horcruxes,Tom Riddle,Horace Slughorn,"Of course, sir.  And I promise I'll not speak of our conversation.  It'll be our little secret..."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Sir --
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,This is beyond anything I imagined.  In my life I have seen things that are unimaginably horrific.  I know now... you will see worse.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Do you mean to say he succeeded, sir?  In making a Horcrux?"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Oh he succeeded.  And not just once.  Think, Harry.  He's just told us."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Seven.  He made seven -- the most powerfully magical number.  But... what are they exactly?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"They can be anything.  The most commonplace of objects.  A ring, for example.  Or a book..."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Tom Riddle's diary --
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"It's a Horcrux, yes.  Four years ago, when you saved Ginny Weasley's life in the Chamber of Secrets, when you brought me this I knew.  This was a different kind of magic.  Very dark.  Very powerful.  But until tonight, I had no idea just how powerful..."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,And the ring...?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Belonged to Voldemort's mother. It was difficult to find and...
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,... even more difficult to destroy. But if you could find them all. If you did destroy each Horcrux...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,One destroys Voldemort.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"But how would you find them?  They could be hidden anywhere, couldn't they..."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"True.  But magic, especially Dark magic..."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,... leaves traces.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"It's where you've been going, isn't it, sir?  When you leave the school."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Yes.  And I think... perhaps... I may have found another.  But this time I cannot hope to destroy it alone.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Once again, I shall ask too much of you."
Harry Potter and the Half-Blood Prince,Horcruxes,Hermione Granger,Harry Potter,Harry.  It's time.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Hermione Granger,"Hermione, is the Room of Requirement unplottable?"
Harry Potter and the Half-Blood Prince,Horcruxes,Hermione Granger,Harry Potter,If one wants it to be.  Why?
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Hermione Granger,It would explain why I thought Malfoy was leaving the castle when he disappeared off the Map.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Hermione Granger,He was going to the Room of Requirement.
Harry Potter and the Half-Blood Prince,Horcruxes,Hermione Granger,Harry Potter,"Of course, and that explains the Vanishing Cabinet as well!"
Harry Potter and the Half-Blood Prince,Horcruxes,Ron Weasley,Harry Potter,No.  I got an owl from Dad this morning.  The one at Borgin & Burke's?  It's still there.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Ron Weasley,But I'm telling you.  I saw it --
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Ron Weasley,What if there are two?  Vanishing cabinets.
Harry Potter and the Half-Blood Prince,Horcruxes,Hermione Granger,Harry Potter,What if there are?
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Hermione Granger,I don't know...
Harry Potter and the Half-Blood Prince,Horcruxes,Ron Weasley,Harry Potter,"Good luck, mate."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Ron Weasley,I don't need luck.  I'll be with Dumbledore.
Harry Potter and the Half-Blood Prince,Horcruxes,Severus Snape,Albus Dumbledore,Have you ever considered that you ask too much?  That you take too much for granted?  Has it ever crossed your brilliant mind that I don't want to do this anymore?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Severus Snape,"Whether it has or hasn't is irrelevant.  I will not negotiate this with you, Severus.  You agreed.  There's nothing more to discuss."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Severus Snape,"Harry.  You need a shave, my friend."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Severus Snape,"At times I forget how much you've grown.  At times I still see the small boy from the cupboard. Forgive my mawkishness, Harry.  I am an old man."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"You look the same to me, sir."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Like your mother, you are unfailingly kind."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,A trait people never fail to undervalue.  I'm afraid.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"The place to which we journey tonight is exceedingly dangerous, Harry.  I promised that you could accompany me and I stand by that promise.  But there is a condition:  You must obey any command I give you -- without question."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Yes, sir."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Understand what I'm saying. Should I tell you to hide, you must hide."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Should I tell you to run, you will run."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,And should I tell you to abandon me and save yourself...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,You will do so.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Your word, Harry."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,My word.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Take my arm.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Sir, I thought one couldn't Apparate within Hogwarts."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Being me has its privileges.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"It's there, isn't it?"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"This is the place.  Oh yes, this place has known magic. Where you stand, Harry, Tom Riddle once stood many, many years ago, when he was but a poor orphan boy with a penchant for cruelty..."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"One wintry afternoon, he lured two younger classmates to this cave. What happened is unclear.  But this much is known:  the children were damaged."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Sir!
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"In order to gain passage, payment must be made, payment intended to weaken any intruder."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"You should've let me, sir."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Oh, no, Harry.  Your blood is much more precious than mine."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Careful.  The water.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,It's there.  The only question is how do we get to it?
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"We couldn't, perhaps, just try a Summoning Charm, sir?"
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,,Accio Horcrux!
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Perhaps not.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"If you would, Harry..."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Sir... have you ever taken Felix Felicis?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Only recreationally.  You see, I believe one creates one's own luck."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Professor... there are bodies in this lake.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Yes.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Remember... the water.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Do you think the Horcrux is in there, sir?"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Oh yes.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,It has to be drunk.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"You remember the condition on which I brought you with me? This potion might paralyze me.  It might cause me to forget why I'm here.  It might create so much pain I beg for relief.  You are not to indulge these requests, Harry.  It is your job to make sure I keep drinking this potion even if you have to force it down my throat.  Understood?"
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Why can't I drink it, sir?"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Because I am much older, much cleverer... and much less valuable. Your good health, Harry."
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Professor?
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,Professor?  Can you hear me?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Don't... don't make me...
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"You... you can't stop, Professor. You've got to keep drinking.  Like you said.  Remember."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Nooooooo!!!
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Make it stop... Please... make it stop...
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"It will, sir.  It'll stop.  But only if you drink..."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,My fault.  It's all my fault...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Too much... I can't... take it... I want... to die... kill... kill me... KILL ME, HARRY!"
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,What?
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"Your word, Harry!  Your word!"
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,No...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Kill me!  It's the only way!
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,One more.  Just one more.  And then -- I promise... I'll do what you say.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,I promise.
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Water. Water...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Aguamenti.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"You did it, sir.  Look --"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Water!
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"I'm trying, sir.  I'm --"
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,Go...
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,We have to... go.
Harry Potter and the Half-Blood Prince,Horcruxes,Harry Potter,Albus Dumbledore,"Don't worry, sir.  We're nearly there."
Harry Potter and the Half-Blood Prince,Horcruxes,Albus Dumbledore,Harry Potter,"I am not worried, Harry.  I am with you."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Minerva McGonagall,Harry Potter,To your Houses.  No dawdling.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Harry Potter,Minerva McGonagall,"We need to get you up to the hospital, sir, to Madam Pomfrey --"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,No.  Severus... Severus is who I need... Go and wake him... Tell him what has happened...
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,Speak to no one else... I... I shall wait here...
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Harry Potter,Albus Dumbledore,All right.  Okay.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Harry Potter,Albus Dumbledore,"Sir, are you... praying?"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,"No, Harry.  I do not pray.  I was merely closing a window -- the one that had allowed us to Apparate."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,Hide yourself below.  And do not speak or show yourself without my permission.  No matter what.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,"Do as I say, Harry."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Harry Potter,Trust me.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"Good evening, Draco.  What brings you out on such a fine Spring evening?  Or is it Summer?"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,Who else is here?  I heard you talking.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"I often talk aloud to myself.  I find it extraordinarily useful. That which sounds sane at a whisper can seem utterly mad when said for all the world to hear. Haven't been whispering to yourself, have you, Draco?"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"You are not an assassin, Draco."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,How do you know what I am?  I've done things that would shock you.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"Like cursing Katie Bell and hoping she would, in turn, bear a cursed necklace to me?  Like replacing a bottle of mead with one laced with poison.  Forgive me, Draco, but these are attempts so feeble I cannot help but question if your heart has been really in them. I'm curious.  When Voldemort gave you this task, when he asked you to kill me, was it in a whisper?"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,He trusts me!  I was chosen!
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,Then I shall make it easy for you.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,Expelliarumus!
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"Well done, Draco.  But I warn you. Killing is not nearly as easy."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,You're not alone.  Are you.  There are others.  How?
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,The Vanishing Cabinet in the Room of Requirement.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,That cabinet has been broken for years.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,I've been mending it.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,Ingenious.  Let me guess.  It has a sister.  A twin.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,In Borgin & Burkes.  They form --
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"A passage, yes.  Very good. I once knew a boy years ago who made all the wrong choices.  Let me help you, Draco."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Draco Malfoy,Albus Dumbledore,I don't want your help!  Don't you see!  I have to do it!  I have to! I've got to kill you or he'll kill me.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Draco Malfoy,"Say that again, Draco.  But aloud this time."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Bellatrix Lestrange,Albus Dumbledore,"Well now, look what we have here. Dumbledore.  Wandless and alone."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Bellatrix Lestrange,Draco Malfoy,"Cornered in his own castle.  Well done, Draco."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Bellatrix Lestrange,"Good evening, Bellatrix.  I think introductions are in order."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Bellatrix Lestrange,Albus Dumbledore,"Love to, Albus.  But I'm afraid we're on a bit of a tight schedule."
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Fenrir Greyback,Draco Malfoy,Do it.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Bellatrix Lestrange,Draco Malfoy,He doesn't have the stomach.  Like his father.  Let me finish him. In my own way.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Severus Snape,Draco Malfoy,"No!  The Dark Lord was clear.  The boy's to do it.  Go on, Draco. Now!"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Severus Snape,Draco Malfoy,No.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Severus Snape,Severus...
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Bellatrix Lestrange,Albus Dumbledore,"Well, look who's here.  Hogwarts own Defense Against the Dark Arts teacher.  Come to see the slaughter?"
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Albus Dumbledore,Severus Snape,Severus... please.
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Severus Snape,Albus Dumbledore,I gave my word.  I made a vow...
Harry Potter and the Half-Blood Prince,The Astronomy Tower,Severus Snape,,Avada Kedavra!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,Bellatrix Lestrange,You can no longer stay here.
Harry Potter and the Half-Blood Prince,Flight of the Prince,Bellatrix Lestrange,Severus Snape,Boo.
Harry Potter and the Half-Blood Prince,Flight of the Prince,Bellatrix Lestrange,Draco Malfoy,Draco!  Draco! They'll kill you if you stay.
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,,Go on!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,,Go on!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,,Cruciatus!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,,Incacerata!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,,Impedimenta!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,Severus Snape,"Fight!  Fight back, you coward!"
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,Harry Potter,Don't ever associate that word and my name again.
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,Harry Potter,No!  He belongs to the Dark Lord!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,,Sectumsempra!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,Harry Potter,"You dare use my own spells against me, Potter?"
Harry Potter and the Half-Blood Prince,Flight of the Prince,Severus Snape,Harry Potter,"You may have gotten your mother's eyes, but you're as dim as your father.  Yes.  It's me.  I'm the Half-Blood Prince."
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,Rubeus Hagrid,Hagrid... HAGRID!
Harry Potter and the Half-Blood Prince,Flight of the Prince,Harry Potter,Rubeus Hagrid,Hagrid!  You alright?
